Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,19,398"
Bangalore,Rs.16.73 Lakh*
Mumbai,Rs.16.05 Lakh*
Pune,Rs.16.03 Lakh*
Hyderabad,Rs.16.37 Lakh*
Chennai,Rs.16.50 Lakh*
Ahmedabad,Rs.15.12 Lakh*
Lucknow,Rs.15.43 Lakh*
Jaipur,Rs.16.18 Lakh*
Patna,Rs.15.56 Lakh*
Chandigarh,Rs.15.43 Lakh*
